1000
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00877193 0.0877193 0.0526316 0.280702 0.0131579 0.129386 0.184211 1.29605 1.11842 2.42763 9.66886 26.5307 4.20175 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00313234 0.0344558 0.00626468 0.0164448 0.150352 0.0892717 0.406421 0.524667 2.59201 4.45576 8.00861 13.5497 14.733 1.42991 
0.000578704 0.000578704 0 0.000578704 0 0.000578704 0 0.000578704 0 0 0.000578704 0 0 0.000578704 0 0 0.000578704 0 0 0 0.000578704 0 0 0.00405093 0 0.00462963 0 0 0 0 0 0 0 0 0 0 0.00115741 0.00462963 0.0607639 0.0353009 0.0538194 0.19213 0.190972 0.460069 1.72801 3.1985 7.02951 13.9994 13.7865 4.22743 1.01794 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263852 0 0.0659631 0.0770449 0.104485 0.280739 0.700264 0.668602 3.67071 5.42586 8.84697 9.34776 10.4069 5.3467 1.03166 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000354484 0.00248139 0 0 0.000354484 0 0.00141794 0 0 0 0 0 0 0 0 0 0 0.0180787 0.00248139 0.0475009 0.136122 0.243176 0.513293 0.722439 1.11237 4.61999 6.77029 8.88125 13.8075 4.97696 3.61538 0.528536 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000494071 0 0.00148221 0 0 0 0 0 0 0 0 0 0 0 0 0.0034585 0.0331028 0.0271739 0.173419 0.605237 2.87895 7.50445 9.32411 9.80534 8.53508 2.85474 3.52915 0.723814 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204724 0 0.00472441 0 0 0 0 0 0 0 0 0 0 0 0.0188976 0.0645669 0.141732 0.233071 0.629921 2.03465 5.11969 11.4866 13.1354 5.71181 2.20787 1.43937 2.91811 0.833071 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000445038 0.00178015 0 0 0.000890076 0 0 0 0 0 0 0 0.00267023 0 0 0.00222519 0.00222519 0.0916778 0.0912328 0.391188 0.730307 1.08456 1.78549 1.12595 1.41255 4.66222 8.498 11.1696 8.70449 2.28349 3.83934 0.119715 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0125348 0 0 0.00835655 0.0320334 0.0494429 0.334958 0.503482 1.52507 2.69011 7.42061 10.5467 8.55153 0.944986 0.516017 0.594708 5.10655 2.85515 4.3078 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00625652 0 0 0 0 0 0 0 0 0 0.000521376 0.00260688 0 0.0161627 0.0224192 0.204901 0.223149 1.0146 2.96246 8.59281 10.7909 15.39 3.00469 0.50365 0.406152 2.1684 0.652242 0.0380605 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00162602 0 0 0 0 0 0 0 0 0 0 0 0.000406504 0.00569106 0.047561 0.108943 0.612195 0.386585 1.07886 0.774797 1.00081 1.46016 0.833333 2.88821 6.12886 12.1008 10.3134 3.97236 0.368699 3.8252 0.0914634 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190416 0.0904475 0.354808 0.559822 2.7623 5.78673 11.6119 10.5655 8.82323 1.6417 0.790543 0.63218 2.06442 0.275785 0.0215805 
